Conditions,flow_rate,precipitation,depth1,depth2,depth3,depth4
100a.1,154.4028008,0,2.939,1.23,0.332,0.147
100a.1,153.5193871,0,2.94,1.221,0.331,0.149
100a.1,152.629539,0,2.941,1.227,0.329,0.152
100a.1,151.7336221,0,2.941,1.229,0.327,0.155
100a.1,150.8310013,0,2.942,1.22,0.325,0.157
100a.1,149.9240404,0,2.943,1.208,0.323,0.159
100a.1,149.0121017,0,2.944,1.199,0.321,0.16
100a.1,148.0955461,0,2.945,1.121,0.32,0.162
100a.1,147.1747324,0,2.946,1.084,0.319,0.163
100a.1,146.2500176,0,2.947,1.074,0.317,0.164
100a.1,145.3217563,0,2.948,1.097,0.315,0.165
100a.1,144.3903006,0,2.949,1.244,0.313,0.166
100a.1,143.456,0,2.95,1.04,0.311,0.167
100a.1,142.5182009,0,2.951,1.147,0.307,0.167
100a.1,141.5792468,0,2.952,1.061,0.307,0.168
100a.1,140.6384776,0,2.952,1.132,0.303,0.168
100a.1,139.69623,0,2.953,1.123,0.302,0.169
100a.1,138.7528368,0,2.954,1.118,0.299,0.169
100a.1,137.8086269,0,2.955,1.108,0.297,0.169
100a.1,136.8639254,0,2.956,1.04,0.295,0.169
100a.1,135.9190528,0,2.956,1.09,0.292,0.169
100a.1,134.9743256,0,2.957,1.081,0.29,0.169
100a.1,134.0300555,0,2.958,1.072,0.288,0.169
100a.1,133.0865497,0,2.959,1.076,0.287,0.169
100a.1,132.1431104,0,2.959,1.032,0.284,0.169
100a.1,131.2020349,0,2.96,1.045,0.281,0.169
100a.1,130.2626156,0,2.96,1.046,0.279,0.168
100a.1,129.3251394,0,2.961,1.037,0.277,0.168
100a.1,128.389888,0,2.962,0.974,0.274,0.168
100a.1,127.4571376,0,2.962,1.06,0.272,0.167
100a.1,126.5271591,0,2.963,1.002,0.268,0.167
100a.1,125.6002174,0,2.963,0.987,0.266,0.167
100a.1,124.676572,0,2.964,0.978,0.264,0.166
100a.1,123.7564764,0,2.964,0.981,0.262,0.166
100a.1,122.8401782,0,2.964,0.92,0.259,0.165
100a.1,121.9279191,0,2.965,0.992,0.256,0.164
100a.1,121.0199349,0,2.965,0.924,0.253,0.164
100a.1,120.1154552,0,2.965,0.951,0.25,0.163
100a.1,119.2167034,0,2.965,0.903,0.248,0.162
100a.1,118.3228968,0,2.966,0.887,0.245,0.162
100a.1,117.4342466,0,2.966,0.893,0.243,0.161
100a.1,116.5509577,0,2.966,0.896,0.24,0.16
100a.1,115.6732287,0,2.966,0.88,0.237,0.16
100a.1,114.8012518,0,2.966,0.84,0.234,0.159
100a.1,113.9352132,0,2.966,0.84,0.232,0.158
100a.1,113.0752925,0,2.966,0.816,0.229,0.157
100a.1,112.2216632,0,2.966,0.82,0.226,0.156
100a.1,111.3744924,0,2.966,0.809,0.223,0.155
100a.1,110.5339409,0,2.965,0.814,0.221,0.155
100a.1,109.7001633,0,2.965,0.792,0.218,0.154
100a.1,108.8733078,0,2.965,0.774,0.215,0.153
100a.1,108.0535165,0,2.965,0.769,0.212,0.152
100a.1,107.2409252,0,2.964,0.755,0.209,0.151
100a.1,106.4346636,0,2.964,0.74,0.207,0.15
100a.1,105.6368552,0,2.963,0.724,0.204,0.149
100a.1,104.8466174,0,2.963,0.709,0.201,0.148
100a.1,104.0640617,0,2.962,0.693,0.199,0.147
100a.1,103.2892934,0,2.961,0.676,0.196,0.146
100a.1,102.5224121,0,2.961,0.659,0.193,0.145
100a.1,101.7635112,0,2.96,0.642,0.191,0.144
100a.1,101.0126785,0,2.959,0.624,0.188,0.143
100a.1,100.2699962,0,2.958,0.606,0.186,0.142
100a.1,99.53554045,0,2.957,0.587,0.184,0.141
100a.1,98.80938209,0,2.956,0.568,0.181,0.14
100a.1,98.09158634,0,2.955,0.548,0.179,0.139
100a.1,97.38221294,0,2.953,0.527,0.177,0.138
100a.1,96.68131632,0,2.952,0.505,0.174,0.137
100a.1,95.98894559,0,2.951,0.482,0.172,0.136
100a.1,95.3051447,0,2.949,0.458,0.17,0.134
100a.1,94.62995246,0,2.948,0.434,0.168,0.133
100a.1,93.9634027,0,2.946,0.408,0.166,0.132
100a.1,93.30552431,0,2.944,0.381,0.164,0.131
100a.1,92.65634139,0,2.942,0.354,0.162,0.13
100a.1,92.01487328,0,2.94,0.325,0.16,0.129
100a.1,91.3831347,0,2.938,0.296,0.158,0.128
100a.1,90.76013587,0,2.936,0.265,0.156,0.127
100a.1,90.14588255,0,2.934,0.233,0.154,0.126
100a.1,89.54037621,0,2.931,0.2,0.152,0.125
