flow_rate,precipitation,depth1,depth2,depth3,depth4
221.8464374,0,2.942,1.167,0.349,0.22
220.2346898,0,2.944,1.168,0.347,0.219
218.6277317,0,2.945,1.127,0.344,0.218
217.0260213,0,2.946,1.129,0.341,0.217
215.4300066,0,2.947,1.126,0.338,0.216
213.8401257,0,2.949,1.104,0.335,0.215
212.2568066,0,2.95,1.058,0.333,0.214
210.680467,0,2.951,1.117,0.33,0.212
209.111514,0,2.952,1.112,0.328,0.211
207.5493446,0,2.953,1.056,0.326,0.21
205.9963448,0,2.954,1.104,0.323,0.209
204.4518902,0,2.955,0.952,0.32,0.208
202.9163456,0,2.956,1.047,0.315,0.207
201.3900649,0,2.957,1.039,0.313,0.205
199.8733915,0,2.958,1.035,0.311,0.204
198.3666575,0,2.959,1.028,0.308,0.203
196.8701846,0,2.96,1.015,0.305,0.202
195.3842831,0,2.961,1.014,0.303,0.2
193.9092529,0,2.961,0.971,0.3,0.199
192.4453826,0,2.962,1.003,0.297,0.198
190.9929502,0,2.963,0.915,0.294,0.197
189.5522227,0,2.963,0.964,0.289,0.195
188.1234563,0,2.964,0.949,0.287,0.194
186.7068964,0,2.965,0.956,0.285,0.193
185.3027779,0,2.965,0.911,0.282,0.192
183.9103247,0,2.966,0.935,0.279,0.19
182.5317502,0,2.966,0.882,0.275,0.189
181.1662575,0,2.967,0.905,0.272,0.188
179.814039,0,2.967,0.886,0.269,0.186
178.4752768,0,2.967,0.884,0.266,0.185
177.1501427,0,2.968,0.873,0.264,0.184
175.8387986,0,2.968,0.863,0.26,0.182
174.541396,0,2.968,0.849,0.257,0.181
173.2580767,0,2.968,0.836,0.254,0.18
171.9889727,0,2.969,0.825,0.251,0.179
170.7342061,0,2.969,0.797,0.249,0.177
169.4938896,0,2.969,0.805,0.246,0.176
168.2681266,0,2.969,0.784,0.243,0.175
167.0570111,0,2.969,0.789,0.24,0.173
165.8606278,0,2.969,0.764,0.237,0.172
164.6790529,0,2.968,0.757,0.234,0.171
163.5123533,0,2.968,0.737,0.231,0.169
162.3605874,0,2.968,0.733,0.228,0.168
161.2238053,0,2.968,0.733,0.225,0.166
160.1020485,0,2.967,0.722,0.222,0.165
158.9943505,0,2.967,0.71,0.219,0.164
157.9027367,0,2.967,0.697,0.216,0.162
156.8262248,0,2.966,0.683,0.214,0.161
155.7648247,0,2.966,0.67,0.211,0.16
154.718539,0,2.965,0.656,0.208,0.158
153.6873628,0,2.965,0.642,0.205,0.157
152.6712843,0,2.964,0.627,0.202,0.156
151.6702846,0,2.963,0.612,0.2,0.154
150.6843383,0,2.962,0.597,0.197,0.153
149.7134132,0,2.962,0.582,0.195,0.152
148.7574708,0,2.961,0.566,0.192,0.15
147.8164663,0,2.96,0.551,0.19,0.149
146.8903492,0,2.959,0.534,0.187,0.148
145.9790628,0,2.958,0.518,0.185,0.146
145.082545,0,2.957,0.501,0.182,0.145
144.2007281,0,2.956,0.484,0.18,0.144
143.3335393,0,2.955,0.466,0.178,0.142
142.4809005,0,2.953,0.447,0.175,0.141
141.6427288,0,2.952,0.428,0.173,0.14
140.8189366,0,2.951,0.409,0.171,0.139
140.0094317,0,2.949,0.389,0.169,0.137
139.2141175,0,2.948,0.369,0.167,0.136
138.4328931,0,2.946,0.348,0.165,0.135
137.6656539,0,2.945,0.326,0.163,0.134
136.9122911,0,2.943,0.305,0.161,0.132
136.1726925,0,2.941,0.283,0.159,0.131
135.4467421,0,2.939,0.26,0.157,0.13
134.7343207,0,2.938,0.237,0.155,0.129
134.034306,0,2.936,0.213,0.153,0.128
133.3485726,0,2.934,0.19,0.152,0.126
132.6759921,0,2.932,0.165,0.15,0.125
132.0164338,0,2.929,0.14,0.148,0.124
131.3697639,0,2.927,0.116,0.147,0.123
130.7358467,0,2.925,0.092,0.145,0.122
130.114544,0,2.922,0.072,0.143,0.121
129.5057155,0,2.92,0.052,0.142,0.12
128.909219,0,2.917,0.031,0.14,0.119
128.3249105,0,2.914,0.01,0.139,0.118
127.7526444,0,2.912,0,0.137,0.117
127.1922734,0,2.909,0,0.136,0.116
126.6436488,0,2.906,0,0.134,0.115
126.1066208,0,2.902,0,0.133,0.114
125.5810384,0,2.899,0,0.132,0.113
125.0667494,0,2.896,0,0.13,0.112
124.5636008,0,2.892,0,0.129,0.111
124.0714391,0,2.889,0,0.128,0.11
123.5901096,0,2.885,0,0.126,0.109
123.1194574,0,2.881,0,0.125,0.108
122.6593272,0,2.877,0,0.124,0.107
122.2095631,0,2.873,0,0.123,0.106
121.7700091,0,2.869,0,0.122,0.105
121.3405091,0,2.865,0,0.12,0.104
120.9209069,0,2.861,0,0.119,0.103
120.5110464,0,2.856,0,0.118,0.103
120.1107716,0,2.852,0,0.117,0.102
119.7199267,0,2.848,0,0.116,0.101
119.3383564,0,2.843,0,0.115,0.1
118.9659056,0,2.839,0,0.114,0.099
118.6024197,0,2.834,0,0.113,0.098
118.2477449,0,2.83,0,0.112,0.098
117.9017276,0,2.826,0,0.111,0.097
117.5642153,0,2.821,0,0.11,0.096
117.2350562,0,2.817,0,0.109,0.095
116.9140991,0,2.812,0,0.108,0.095
116.6011939,0,2.808,0,0.107,0.094
116.2961916,0,2.804,0,0.106,0.093
115.9989438,0,2.799,0,0.105,0.092
115.7093036,0,2.795,0,0.104,0.092
115.4271249,0,2.791,0,0.103,0.091
115.1522631,0,2.787,0,0.102,0.09
114.8835745,0,2.783,0,0.101,0.09
114.622917,0,2.779,0,0.1,0.089
114.3691495,0,2.775,0,0.1,0.088
114.1221324,0,2.771,0,0.099,0.088
113.8817276,0,2.767,0,0.098,0.087
113.6477983,0,2.763,0,0.097,0.086
113.4202092,0,2.759,0,0.096,0.086
113.1988264,0,2.756,0,0.096,0.085
112.9835176,0,2.752,0,0.095,0.085
112.7741522,0,2.748,0,0.094,0.084
112.570601,0,2.745,0,0.093,0.083
112.3727365,0,2.742,0,0.092,0.083
112.1804326,0,2.738,0,0.092,0.082
111.9935653,0,2.735,0,0.091,0.082
111.8120117,0,2.732,0,0.09,0.081
111.6356511,0,2.728,0,0.09,0.081
111.4643642,0,2.725,0,0.089,0.08
106.4812959,0,2.722,0,0.088,0.079
18.96,0,1.078,0,0,0
20.35666944,0,1.077,0,0,0
21.74359344,0,1.076,0,0,0
23.11771944,0,1.076,0,0,0
24.47601384,0,1.076,0,0,0
25.81553784,0,1.076,0,0,0
27.13339056,0,1.077,0,0,0
28.42676592,0,1.079,0,0,0
29.69291472,0,1.082,0,0,0
30.92918256,0,1.086,0,0,0
32.13299088,0,1.09,0,0,0
33.30185592,0,1.096,0,0,0
34.43340768,0,1.103,0,0,0
35.52538992,0,1.11,0,0,0
36.57560328,0,1.119,0,0,0
37.58192424,0,1.128,0,0,0
38.54234304,0,1.138,0,0,0
39.45496368,0,1.149,0,0,0
40.31794704,0,1.16,0,0,0
41.12956776,0,1.172,0,0,0
41.88825216,0,1.185,0,0,0
42.59246448,0,1.199,0,0,0
43.24078272,0,1.213,0,0,0
43.8318228,0,1.227,0,0,0
44.3643144,0,1.242,0,0,0
44.83710096,0,1.257,0,0,0
45.2490828,0,1.272,0,0,0
45.599274,0,1.287,0,0,0
45.88674552,0,1.303,0,0,0
46.11066312,0,1.318,0,0,0
46.27028736,0,1.334,0,0,0
46.36501152,0,1.35,0,0,0
46.39428576,0,1.364,0,0,0
46.35773088,0,1.378,0,0,0
46.2551004,0,1.392,0,0,0
46.08628056,0,1.406,0,0,0
45.85121448,0,1.419,0,0,0
45.549978,0,1.431,0,0,0
45.18277968,0,1.443,0,0,0
44.74992288,0,1.454,0,0,0
44.25184368,0,1.465,0,0,0
43.68899712,0,1.475,0,0,0
43.0620468,0,1.484,0,0,0
42.37173216,0,1.492,0,0,0
41.61886848,0,1.5,0,0,0
40.80442272,0,1.507,0,0,0
39.92943768,0,1.513,0,0,0
38.99506992,0,1.518,0,0,0
38.00245704,0,1.523,0,0,0
36.95290728,0,1.526,0,0,0
35.84780472,0,1.529,0,0,0
34.68860928,0,1.531,0,0,0
33.47693256,0,1.531,0,0,0
32.21442408,0,1.531,0,0,0
30.90286608,0,1.53,0,0,0
29.54409768,0,1.528,0,0,0
28.14001488,0,1.525,0,0,0
26.6926464,0,1.521,0,0,0
25.20403992,0,1.516,0,0,0
23.67633792,0,1.51,0,0,0
22.11177768,0,1.503,0,0,0
20.51261544,0,1.495,0,0,0
18.8812212,0,1.486,0,0,0
17.22000288,0,1.476,0,0,0
15.5314632,0,1.466,0,0,0
13.81816176,0,1.454,0,0,0
12.08265816,0,1.442,0,0,0
10.32766368,0,1.429,0,0,0
8.55594648,0,1.415,0,0,0
6.77031264,0,1.399,0,0,0
4.97364408,0,1.384,0,0,0
3.16891752,0,1.367,0,0,0
1.35910968,0,1.349,0,0,0
19.06405248,0,1.331,0,0,0
20.46297816,0,1.312,0,0,0
21.84889728,0,1.294,0,0,0
23.21875728,0,1.28,0,0,0
24.56954352,0,1.269,0,0,0
25.89826032,0,1.261,0,0,0
27.20196888,0,1.254,0,0,0
28.47784416,0,1.249,0,0,0
29.72308008,0,1.245,0,0,0
30.9349464,0,1.243,0,0,0
32.11080768,0,1.242,0,0,0
33.2480664,0,1.243,0,0,0
34.34421984,0,1.244,0,0,0
35.39684112,0,1.247,0,0,0
36.40365504,0,1.251,0,0,0
37.36250016,0,1.256,0,0,0
38.27130984,0,1.262,0,0,0
39.12815016,0,1.269,0,0,0
39.93114408,0,1.276,0,0,0
40.67850936,0,1.284,0,0,0
41.3685396,0,1.293,0,0,0
41.99964216,0,1.303,0,0,0
42.57028128,0,1.313,0,0,0
43.07905392,0,1.324,0,0,0
43.52468976,0,1.335,0,0,0
43.9059564,0,1.346,0,0,0
44.22177312,0,1.357,0,0,0
44.47119192,0,1.368,0,0,0
44.65328376,0,1.379,0,0,0
44.76725232,0,1.39,0,0,0
44.81241504,0,1.401,0,0,0
44.78812728,0,1.412,0,0,0
44.693934,0,1.423,0,0,0
44.52943704,0,1.434,0,0,0
44.29429512,0,1.444,0,0,0
43.98829968,0,1.453,0,0,0
43.61129904,0,1.463,0,0,0
43.16323632,0,1.472,0,0,0
42.6441684,0,1.48,0,0,0
42.0541332,0,1.488,0,0,0
41.3932824,0,1.495,0,0,0
40.66188144,0,1.502,0,0,0
39.86021472,0,1.508,0,0,0
38.98869936,0,1.513,0,0,0
38.04777144,0,1.517,0,0,0
37.03794288,0,1.521,0,0,0
35.95978248,0,1.523,0,0,0
34.81393488,0,1.525,0,0,0
33.60108264,0,1.526,0,0,0
32.32202208,0,1.526,0,0,0
30.97758744,0,1.525,0,0,0
29.56872672,0,1.523,0,0,0
28.09638792,0,1.52,0,0,0
26.5616328,0,1.517,0,0,0
24.96554208,0,1.512,0,0,0
23.30927232,0,1.506,0,0,0
21.59405592,0,1.499,0,0,0
19.82120112,0,1.491,0,0,0
17.99214888,0,1.483,0,0,0
16.10837808,0,1.473,0,0,0
14.17142448,0,1.462,0,0,0
12.18289968,0,1.45,0,0,0
10.14447216,0,1.437,0,0,0
8.05784832,0,1.423,0,0,0
5.92479144,0,1.408,0,0,0
3.74710272,0,1.392,0,0,0
1.5266592,0,1.375,0,0,0
19.05305568,0,1.356,0,0,0
20.43605496,0,1.337,0,0,0
21.80242632,0,1.32,0,0,0
23.14915512,0,1.305,0,0,0
24.4731888,0,1.294,0,0,0
25.77153168,0,1.284,0,0,0
27.04124496,0,1.277,0,0,0
28.27938984,0,1.272,0,0,0
29.48314128,0,1.268,0,0,0
30.64967424,0,1.265,0,0,0
31.77627744,0,1.264,0,0,0
32.86027752,0,1.263,0,0,0
33.899058,0,1.264,0,0,0
34.89007824,0,1.266,0,0,0
35.83087344,0,1.269,0,0,0
36.71905464,0,1.273,0,0,0
37.5523656,0,1.278,0,0,0
38.32862592,0,1.284,0,0,0
39.0456552,0,1.291,0,0,0
39.7013868,0,1.298,0,0,0
40.29377304,0,1.306,0,0,0
40.82089896,0,1.315,0,0,0
41.2809444,0,1.323,0,0,0
41.67214608,0,1.333,0,0,0
41.99281656,0,1.343,0,0,0
42.2413632,0,1.352,0,0,0
42.41632608,0,1.362,0,0,0
42.41632608,0,1.372,0,0,0
42.41632608,0,1.381,0,0,0
41.3055268,0,1.391,0,0,0
40.21003089,0,1.4,0,0,0
39.1449309,0,1.409,0,0,0
38.12490091,0,1.418,0,0,0
37.16399351,0,1.426,0,0,0
36.27544733,0,1.432,0,0,0
35.4715037,0,1.438,0,0,0
34.7632383,0,1.443,0,0,0
34.16040928,0,1.447,0,0,0
33.67132148,0,1.45,0,0,0
33.30271329,0,1.452,0,0,0
33.05966259,0,1.454,0,0,0
32.94551827,0,1.454,0,0,0
32.96185288,0,1.455,0,0,0
33.10844098,0,1.454,0,0,0
33.38326352,0,1.454,0,0,0
33.78253401,0,1.453,0,0,0
34.30075176,0,1.452,0,0,0
34.9307774,0,1.452,0,0,0
35.66393102,0,1.451,0,0,0
36.49011188,0,1.451,0,0,0
37.39793792,0,1.451,0,0,0
38.37490216,0,1.451,0,0,0
39.40754472,0,1.452,0,0,0
40.48163915,0,1.454,0,0,0
41.58238773,0,1.456,0,0,0
42.69462532,0,1.459,0,0,0
43.80302882,0,1.463,0,0,0
44.89232784,0,1.467,0,0,0
45.94751516,0,1.472,0,0,0
46.95405341,0,1.478,0,0,0
47.8980756,0,1.485,0,0,0
48.76657613,0,1.492,0,0,0
49.54758953,0,1.5,0,0,0
50.23035582,0,1.509,0,0,0
50.80546874,0,1.518,0,0,0
51.26500491,0,1.527,0,0,0
51.6026334,0,1.537,0,0,0
51.81370257,0,1.548,0,0,0
51.89530452,0,1.558,0,0,0
51.84631529,0,1.569,0,0,0
51.66740949,0,1.579,0,0,0
51.36105191,0,1.59,0,0,0
50.93146344,0,1.6,0,0,0
50.38456242,0,1.609,0,0,0
49.72788339,0,1.618,0,0,0
48.97047348,0,1.627,0,0,0
48.12276733,0,1.635,0,0,0
47.19644392,0,1.642,0,0,0
46.20426523,0,1.648,0,0,0
45.15990008,0,1.654,0,0,0
44.07773703,0,1.658,0,0,0
42.97268472,0,1.661,0,0,0
41.85996744,0,1.663,0,0,0
40.75491513,0,1.665,0,0,0
39.67275208,0,1.665,0,0,0
38.62838693,0,1.664,0,0,0
37.63620824,0,1.662,0,0,0
36.70988483,0,1.659,0,0,0
35.86217868,0,1.656,0,0,0
35.10476877,0,1.652,0,0,0
34.44808974,0,1.647,0,0,0
33.90118872,0,1.641,0,0,0
33.47160025,0,1.635,0,0,0
33.16524267,0,1.628,0,0,0
32.98633687,0,1.622,0,0,0
32.93734764,0,1.615,0,0,0
33.01894959,0,1.607,0,0,0
33.23001876,0,1.6,0,0,0
33.56764725,0,1.593,0,0,0
34.02718342,0,1.586,0,0,0
34.60229634,0,1.58,0,0,0
35.28506263,0,1.574,0,0,0
36.06607603,0,1.568,0,0,0
36.93457656,0,1.563,0,0,0
37.87859875,0,1.558,0,0,0
38.885137,0,1.555,0,0,0
39.94032432,0,1.552,0,0,0
41.02962334,0,1.55,0,0,0
42.13802684,0,1.548,0,0,0
43.25026443,0,1.548,0,0,0
44.35101301,0,1.549,0,0,0
45.42510744,0,1.55,0,0,0
46.45775,0,1.552,0,0,0
47.43471424,0,1.555,0,0,0
48.34254028,0,1.559,0,0,0
49.16872114,0,1.564,0,0,0
49.90187476,0,1.57,0,0,0
50.5319004,0,1.576,0,0,0
51.05011815,0,1.583,0,0,0
51.44938864,0,1.59,0,0,0
51.72421118,0,1.598,0,0,0
51.87079928,0,1.606,0,0,0
51.88713389,0,1.614,0,0,0
51.77298957,0,1.622,0,0,0
51.52993887,0,1.631,0,0,0
51.16133068,0,1.639,0,0,0
50.67224288,0,1.647,0,0,0
50.06941386,0,1.654,0,0,0
49.36114846,0,1.661,0,0,0
48.55720483,0,1.668,0,0,0
47.66865865,0,1.674,0,0,0
46.70775125,0,1.678,0,0,0
45.68772126,0,1.682,0,0,0
44.62262127,0,1.685,0,0,0
43.52712536,0,1.688,0,0,0
42.41632608,0,1.689,0,0,0
32.93632608,0,1.689,0,0,0
33.00162887,0,1.688,0,0,0
33.19663721,0,1.685,0,0,0
33.51866485,0,1.68,0,0,0
33.96327514,0,1.673,0,0,0
34.52434268,0,1.665,0,0,0
35.19413748,0,1.657,0,0,0
35.96343209,0,1.648,0,0,0
36.82162786,0,1.641,0,0,0
37.75690134,0,1.633,0,0,0
38.75636769,0,1.627,0,0,0
39.80625702,0,1.621,0,0,0
40.89210495,0,1.616,0,0,0
41.99895221,0,1.612,0,0,0
43.11154946,0,1.609,0,0,0
44.2145687,0,1.607,0,0,0
45.29281366,0,1.605,0,0,0
46.33142938,0,1.605,0,0,0
47.31610712,0,1.606,0,0,0
48.23328062,0,1.608,0,0,0
49.07031438,0,1.61,0,0,0
49.81567635,0,1.614,0,0,0
50.45909798,0,1.618,0,0,0
50.9917149,0,1.623,0,0,0
51.40618903,0,1.628,0,0,0
51.69681019,0,1.634,0,0,0
51.85957477,0,1.641,0,0,0
51.8922402,0,1.648,0,0,0
51.79435655,0,1.654,0,0,0
51.56727225,0,1.661,0,0,0
51.21411589,0,1.668,0,0,0
50.73975281,0,1.675,0,0,0
50.15071832,0,1.681,0,0,0
49.45512749,0,1.686,0,0,0
48.66256346,0,1.691,0,0,0
47.78394379,0,1.695,0,0,0
47.8517512,0,1.699,0,0,0
48.05421442,0,1.702,0,0,0
48.38843334,0,1.704,0,0,0
48.84962681,0,1.706,0,0,0
49.43119637,0,1.708,0,0,0
50.12482256,0,1.71,0,0,0
50.92058191,0,1.711,0,0,0
51.80709027,0,1.713,0,0,0
52.7716651,0,1.716,0,0,0
53.80050713,0,1.718,0,0,0
54.87889752,0,1.722,0,0,0
55.9914087,0,1.726,0,0,0
57.12212489,0,1.73,0,0,0
58.2548698,0,1.735,0,0,0
59.37343851,0,1.741,0,0,0
60.46182821,0,1.747,0,0,0
61.50446857,0,1.754,0,0,0
62.48644337,0,1.762,0,0,0
63.39370421,0,1.77,0,0,0
64.21327182,0,1.779,0,0,0
64.93342116,0,1.789,0,0,0
65.54384974,0,1.799,0,0,0
66.03582476,0,1.809,0,0,0
66.40230791,0,1.819,0,0,0
66.63805617,0,1.83,0,0,0
66.73969713,0,1.841,0,0,0
66.70577636,0,1.852,0,0,0
66.53677925,0,1.862,0,0,0
66.23512356,0,1.873,0,0,0
65.80512479,0,1.883,0,0,0
65.2529347,0,1.892,0,0,0
64.58645278,0,1.901,0,0,0
63.81521383,0,1.909,0,0,0
62.95025161,0,1.916,0,0,0
62.00394,0,1.922,0,0,0
60.98981738,0,1.928,0,0,0
59.92239156,0,1.932,0,0,0
58.81693388,0,1.935,0,0,0
57.68925868,0,1.938,0,0,0
56.55549865,0,1.939,0,0,0
55.43187388,0,1.939,0,0,0
54.33445884,0,1.939,0,0,0
53.27895355,0,1.937,0,0,0
52.28045796,0,1.934,0,0,0
51.3532567,0,1.931,0,0,0
50.51061457,0,1.926,0,0,0
49.76458654,0,1.921,0,0,0
49.12584538,0,1.916,0,0,0
48.60352904,0,1.91,0,0,0
48.20510986,0,1.903,0,0,0
47.93628758,0,1.896,0,0,0
47.80090806,0,1.889,0,0,0
47.80090806,0,1.882,0,0,0
47.93628758,0,1.875,0,0,0
48.20510986,0,1.868,0,0,0
48.60352904,0,1.861,0,0,0
49.12584538,0,1.855,0,0,0
49.76458654,0,1.849,0,0,0
50.51061457,0,1.843,0,0,0
51.3532567,0,1.838,0,0,0
52.28045796,0,1.834,0,0,0
53.27895355,0,1.831,0,0,0
54.33445884,0,1.828,0,0,0
55.43187388,0,1.826,0,0,0
56.55549865,0,1.825,0,0,0
57.68925868,0,1.825,0,0,0
58.81693388,0,1.826,0,0,0
59.92239156,0,1.828,0,0,0
60.98981738,0,1.831,0,0,0
62.00394,0,1.834,0,0,0
62.95025161,0,1.839,0,0,0
63.81521383,0,1.844,0,0,0
64.58645278,0,1.85,0,0,0
65.2529347,0,1.856,0,0,0
65.80512479,0,1.864,0,0,0
66.23512356,0,1.871,0,0,0
66.53677925,0,1.879,0,0,0
66.70577636,0,1.887,0,0,0
66.73969713,0,1.895,0,0,0
66.63805617,0,1.903,0,0,0
66.40230791,0,1.911,0,0,0
66.03582476,0,1.919,0,0,0
65.54384974,0,1.926,0,0,0
64.93342116,0,1.933,0,0,0
64.21327182,0,1.94,0,0,0
63.39370421,0,1.945,0,0,0
62.48644337,0,1.95,0,0,0
61.50446857,0,1.955,0,0,0
60.46182821,0,1.958,0,0,0
59.37343851,0,1.96,0,0,0
58.2548698,0,1.962,0,0,0
57.12212489,0,1.962,0,0,0
55.9914087,0,1.962,0,0,0
54.87889752,0,1.96,0,0,0
53.80050713,0,1.958,0,0,0
53.4672,0,1.954,0,0,0
53.2776,0,1.95,0,0,0
53.088,0,1.946,0,0,0
52.8984,0,1.941,0,0,0
52.7088,0,1.935,0,0,0
52.5192,0,1.93,0,0,0
52.3296,0,1.925,0,0,0
52.14,0,1.919,0,0,0
51.9504,0,1.914,0,0,0
51.7608,0,1.909,0,0,0
51.5712,0,1.904,0,0,0
51.3816,0,1.899,0,0,0
51.192,0,1.894,0,0,0
51.0024,0,1.889,0,0,0
50.8128,0,1.884,0,0,0
50.6232,0,1.88,0,0,0
50.4336,0,1.875,0,0,0
50.244,0,1.87,0,0,0
50.0544,0,1.866,0,0,0
49.8648,0,1.862,0,0,0
49.6752,0,1.857,0,0,0
49.4856,0,1.853,0,0,0
49.296,0,1.849,0,0,0
49.1064,0,1.844,0,0,0
48.9168,0,1.84,0,0,0
22.7,0,1.181,0,0,0
24.3721728,0,1.179,0,0,0
26.0326778,0,1.179,0,0,0
27.6778603,0,1.178,0,0,0
29.3040883,0,1.179,0,0,0
30.9078433,0,1.179,0,0,0
32.4856522,0,1.181,0,0,0
34.0341554,0,1.184,0,0,0
35.5500614,0,1.187,0,0,0
37.0301922,0,1.192,0,0,0
38.4714606,0,1.198,0,0,0
39.8708929,0,1.205,0,0,0
41.2256516,0,1.213,0,0,0
42.5330354,0,1.223,0,0,0
43.7904111,0,1.233,0,0,0
44.9952363,0,1.244,0,0,0
46.1451048,0,1.257,0,0,0
47.2377466,0,1.27,0,0,0
48.2709598,0,1.284,0,0,0
49.2426787,0,1.299,0,0,0
50.1510192,0,1.315,0,0,0
50.9941426,0,1.332,0,0,0
51.7703464,0,1.349,0,0,0
52.4779735,0,1.366,0,0,0
53.115503,0,1.383,0,0,0
53.6815502,0,1.4,0,0,0
54.1747985,0,1.417,0,0,0
54.5940675,0,1.435,0,0,0
54.9382449,0,1.452,0,0,0
55.2063319,0,1.469,0,0,0
55.3974432,0,1.486,0,0,0
55.5108524,0,1.503,0,0,0
55.5459012,0,1.52,0,0,0
55.5021356,0,1.536,0,0,0
55.3792605,0,1.551,0,0,0
55.1771397,0,1.567,0,0,0
54.8957051,0,1.582,0,0,0
54.5350475,0,1.596,0,0,0
54.0954166,0,1.609,0,0,0
53.5771756,0,1.622,0,0,0
52.9808466,0,1.634,0,0,0
52.3069744,0,1.645,0,0,0
51.5563535,0,1.656,0,0,0
50.7298692,0,1.665,0,0,0
49.8284976,0,1.673,0,0,0
48.8533964,0,1.68,0,0,0
47.8058141,0,1.686,0,0,0
46.6871354,0,1.691,0,0,0
45.4987223,0,1.695,0,0,0
44.2421411,0,1.698,0,0,0
42.9190489,0,1.7,0,0,0
41.5311936,0,1.7,0,0,0
40.0805047,0,1.7,0,0,0
38.5689571,0,1.698,0,0,0
36.9986846,0,1.696,0,0,0
35.3718891,0,1.692,0,0,0
33.6908406,0,1.687,0,0,0
31.957968,0,1.681,0,0,0
30.1757229,0,1.674,0,0,0
28.3466704,0,1.666,0,0,0
26.4734891,0,1.657,0,0,0
24.5588803,0,1.647,0,0,0
22.6056815,0,1.635,0,0,0
20.6167756,0,1.623,0,0,0
18.595159,0,1.61,0,0,0
16.5438962,0,1.595,0,0,0
14.4660517,0,1.579,0,0,0
12.3648716,0,1.562,0,0,0
10.2436701,0,1.545,0,0,0
8.1058068,0,1.526,0,0,0
5.9547321,0,1.507,0,0,0
3.7940099,0,1.486,0,0,0
1.6272041,0,1.465,0,0,0
22.8245776,0,1.443,0,0,0
24.4994517,0,1.421,0,0,0
26.1587536,0,1.401,0,0,0
27.7988286,0,1.385,0,0,0
29.4160674,0,1.373,0,0,0
31.0068834,0,1.364,0,0,0
32.5677581,0,1.357,0,0,0
34.0953092,0,1.352,0,0,0
35.5861771,0,1.35,0,0,0
37.037093,0,1.348,0,0,0
38.4449016,0,1.349,0,0,0
39.806493,0,1.351,0,0,0
41.1188708,0,1.354,0,0,0
42.3791294,0,1.359,0,0,0
43.5845448,0,1.364,0,0,0
44.7325292,0,1.371,0,0,0
45.8206083,0,1.379,0,0,0
46.8464667,0,1.387,0,0,0
47.8078571,0,1.397,0,0,0
48.7026457,0,1.407,0,0,0
49.5287895,0,1.418,0,0,0
50.2843817,0,1.429,0,0,0
50.9675836,0,1.441,0,0,0
51.5767154,0,1.454,0,0,0
52.1102562,0,1.467,0,0,0
52.5667305,0,1.48,0,0,0
52.9448444,0,1.493,0,0,0
53.2434629,0,1.507,0,0,0
53.4614737,0,1.52,0,0,0
53.5979234,0,1.534,0,0,0
53.6519948,0,1.547,0,0,0
53.6229161,0,1.56,0,0,0
53.5101425,0,1.573,0,0,0
53.3131973,0,1.585,0,0,0
53.0316719,0,1.597,0,0,0
52.6653166,0,1.609,0,0,0
52.2139498,0,1.62,0,0,0
51.6775034,0,1.63,0,0,0
51.0560455,0,1.64,0,0,0
50.3496215,0,1.649,0,0,0
49.558413,0,1.658,0,0,0
48.6827378,0,1.665,0,0,0
47.7229364,0,1.671,0,0,0
46.6795082,0,1.677,0,0,0
45.5529753,0,1.681,0,0,0
44.3439506,0,1.684,0,0,0
43.0531151,0,1.687,0,0,0
41.6812406,0,1.688,0,0,0
40.2291443,0,1.688,0,0,0
38.6977796,0,1.687,0,0,0
37.0881453,0,1.685,0,0,0
35.4013764,0,1.682,0,0,0
33.6386079,0,1.678,0,0,0
31.801111,0,1.673,0,0,0
29.8901796,0,1.666,0,0,0
27.9071984,0,1.658,0,0,0
25.8536429,0,1.649,0,0,0
23.7310794,0,1.639,0,0,0
21.5412331,0,1.628,0,0,0
19.2858746,0,1.615,0,0,0
16.9668426,0,1.602,0,0,0
14.5860666,0,1.587,0,0,0
12.1455442,0,1.57,0,0,0
9.6473184,0,1.553,0,0,0
7.0935003,0,1.534,0,0,0
4.4862464,0,1.515,0,0,0
1.827804,0,1.494,0,0,0
22.8114116,0,1.471,0,0,0
24.4672177,0,1.449,0,0,0
26.1031159,0,1.429,0,0,0
27.7154969,0,1.413,0,0,0
29.300706,0,1.4,0,0,0
30.8551566,0,1.39,0,0,0
32.3753302,0,1.382,0,0,0
33.8577083,0,1.377,0,0,0
35.2989086,0,1.373,0,0,0
36.6955488,0,1.371,0,0,0
38.0443828,0,1.371,0,0,0
39.3422099,0,1.372,0,0,0
40.5858975,0,1.374,0,0,0
41.7724038,0,1.378,0,0,0
42.8987778,0,1.382,0,0,0
43.9621593,0,1.388,0,0,0
44.959847,0,1.395,0,0,0
45.8892304,0,1.402,0,0,0
46.747699,0,1.411,0,0,0
47.5327785,0,1.42,0,0,0
48.2420173,0,1.429,0,0,0
48.8731227,0,1.44,0,0,0
49.4239155,0,1.45,0,0,0
49.8922846,0,1.462,0,0,0
50.2762097,0,1.473,0,0,0
50.573784,0,1.485,0,0,0
50.7832596,0,1.496,0,0,0
50.7832596,0,1.508,0,0,0
50.7832596,0,1.52,0,0,0
49.45334696,0,1.532,0,0,0
48.14175639,0,1.543,0,0,0
46.86655756,0,1.554,0,0,0
45.64531913,0,1.564,0,0,0
44.49486565,0,1.573,0,0,0
43.43104717,0,1.581,0,0,0
42.46851973,0,1.588,0,0,0
